model,model_label,layer_index,component,mean_std,std_std,median_std,mean_rms,std_rms,median_rms,mean_fro_norm,std_fro_norm,median_fro_norm,mean_abs_mean,std_abs_mean,median_abs_mean,tensor_count
Qwen/Qwen2.5-1.5B-Instruct,1.5B,18,mlp,0.02746390240887796,0.0004975788429685439,0.027619807049632,0.02746390365064137,0.0004975786484305863,0.027619807049632,101.88538232895782,1.8459135117484435,102.46375158099872,0.0212717615067958,0.00040626996150986436,0.0211696680635213,3
Qwen/Qwen2.5-1.5B-Instruct,1.5B,18,norm,0.3762034773826599,0.10562124848365781,0.3762034773826599,1.0370134115219116,0.1469353437423706,1.0370134115219116,40.64245943442421,5.758665877588115,40.64245943442421,0.9647941291332245,0.11681297421455383,0.9647941291332245,2
Qwen/Qwen2.5-1.5B-Instruct,1.5B,19,all,0.2816112305348118,0.4674860056720768,0.02832750696688885,0.40494891519968707,0.5648092636767394,0.02832749206572765,49.07153454259352,35.82100686920923,40.72068500518786,0.27078525722026825,0.3916672001527725,0.0218389835208654,12
Qwen/Qwen2.5-1.5B-Instruct,1.5B,19,attention,0.3671032969972917,0.5772147546786232,0.0277930796146392,0.3676651293145759,0.5783466458548097,0.0277930460870265,27.337227815587575,20.40409565518839,17.428168015583115,0.15856162804578028,0.21815858953941272,0.0207190979272127,7
Qwen/Qwen2.5-1.5B-Instruct,1.5B,19,mlp,0.027962345009048734,0.0006361284843186205,0.0275191441178321,0.027962346871693865,0.0006361297949252221,0.0275191441178321,103.73450322568897,2.359909508540834,102.09031299691212,0.02155999777217703,0.0006098120422891531,0.021269503980875,3
Qwen/Qwen2.5-1.5B-Instruct,1.5B,19,norm,0.36286232620477676,0.12825687974691394,0.36286232620477676,1.100922018289566,0.20232972502708435,1.100922018289566,43.14715506247114,7.929673377823743,43.14715506247114,1.0374058485031128,0.1699589490890503,1.0374058485031128,2
Qwen/Qwen2.5-1.5B-Instruct,1.5B,20,all,0.240019002618889,0.3872476310454053,0.031192773021757547,0.37389233879124123,0.5010122465733473,0.031192754395306048,48.812387415868635,35.65945276151178,42.769638061523324,0.2707784919378658,0.3895888121156582,0.023955783806741147,12
Qwen/Qwen2.5-1.5B-Instruct,1.5B,20,attention,0.32254141702183653,0.47995325466522165,0.0333085805177688,0.3228329204555069,0.4807605906311956,0.0333085432648658,26.7273175962633,17.847438481948988,20.88676737903065,0.15848812221416403,0.21755736679958712,0.0250796526670455,7
Qwen/Qwen2.5-1.5B-Instruct,1.5B,20,mlp,0.0282771072040001,0.0005686641672664875,0.0279495548456907,0.028277116517225868,0.0005686589610258239,0.0279495846480131,104.90223327923614,2.1096067185464,103.68715802467081,0.022079899907112035,0.0005332567284198021,0.0217528734356164,3
Qwen/Qwen2.5-1.5B-Instruct,1.5B,20,norm,0.2688033953309059,0.04007031768560411,0.2688033953309059,1.0710231363773346,0.15109810233116144,1.0710231363773346,41.97536298943599,5.921812029026928,41.97536298943599,1.0368426740169525,0.14578834176063538,1.0368426740169525,2
Qwen/Qwen2.5-1.5B-Instruct,1.5B,21,all,0.25439289476101595,0.39058003412906733,0.031287151388823896,0.39550308634837467,0.5066015220591582,0.03128718025982375,49.432019385531085,35.767635198762676,42.10084819793694,0.275248993653804,0.3952304457816327,0.024271530099213047,12
Qwen/Qwen2.5-1.5B-Instruct,1.5B,21,attention,0.34801909141242504,0.4802627483174076,0.0332181900739669,0.3496824742427894,0.48386394909421154,0.0332182459533214,27.045463359160262,17.864586946383902,20.830144700392854,0.1554819281612123,0.20543762446608227,0.0255782958120107,7
Qwen/Qwen2.5-1.5B-Instruct,1.5B,21,mlp,0.028496056795120166,0.000611558490126301,0.0281449817121028,0.0284960605204105,0.0006115575811701991,0.0281449910253286,105.71447008857182,2.2687516955457716,104.41207512733628,0.02214556125303103,0.0005830544726176081,0.0218172520399093,3
Qwen/Qwen2.5-1.5B-Instruct,1.5B,21,norm,0.2655464634299278,0.02615226060152051,0.2655464634299278,1.1063857674598694,0.07543975114822388,1.1063857674598694,43.361289423267905,2.9566223461710344,43.361289423267905,1.0740888714790344,0.07130402326583862,1.0740888714790344,2
Qwen/Qwen2.5-1.5B-Instruct,1.5B,22,all,0.2599354237318039,0.46377391423831377,0.030376181006431552,0.39851112896576524,0.5464222258125524,0.0303761633113026,50.3112041243061,36.33855527398962,42.72647969984855,0.2747955036660035,0.3845650450534385,0.022724679671227897,12
Qwen/Qwen2.5-1.5B-Instruct,1.5B,22,attention,0.37234207056462765,0.576656467860015,0.0313668772578239,0.3723618356244905,0.5769530388346511,0.0313668437302112,28.914546772589954,20.645257803515193,19.669187067042603,0.16917982617659227,0.2338799020710761,0.0224797651171684,7
Qwen/Qwen2.5-1.5B-Instruct,1.5B,22,mlp,0.028702549015482234,0.0005682976143113677,0.0287280175834894,0.028702553982535933,0.0005682971186720263,0.0287280343472957,106.48051797472469,2.108264358515268,106.57504483945789,0.02231460499266777,0.0004808715662394152,0.0221455339342355,3
Qwen/Qwen2.5-1.5B-Instruct,1.5B,22,norm,0.21336147189140314,0.007556691765785245,0.21336147189140314,1.0447465181350708,0.03535783290863037,1.0447465181350708,40.94553407968472,1.3857383845877074,40.94553407968472,1.0231717228889465,0.0341137051582337,1.0231717228889465,2
Qwen/Qwen2.5-1.5B-Instruct,1.5B,23,all,0.27957721256340545,0.41801952104995155,0.0306387664750218,0.4201938014787932,0.5215506672439217,0.030638765543699202,50.678648621312725,36.36359725959341,43.30282115936271,0.2869315999560058,0.40078062380237245,0.0229365704581141,12
Qwen/Qwen2.5-1.5B-Instruct,1.5B,23,attention,0.3879582392317908,0.5098089078537831,0.0314852334558963,0.3879872677581651,0.5097228910025449,0.0314852334558963,28.10135436912111,18.419441239155542,19.743425638234044,0.17263717097895484,0.22542192713088552,0.0219656880944967,7
Qwen/Qwen2.5-1.5B-Instruct,1.5B,23,mlp,0.029083140815297736,0.0005015041330376686,0.0287375096231699,0.029083145782351435,0.0005014991824326336,0.0287375077605247,107.89243455907967,1.8604578791775428,106.61018923630238,0.022768922771016702,0.0004702006979534225,0.0224392618983984,3
Qwen/Qwen2.5-1.5B-Instruct,1.5B,23,norm,0.2759847268462181,0.05939043313264848,0.2759847268462181,1.1195826530456543,0.02242159843444813,1.1195826530456543,43.87849959733292,0.878743606111744,43.87849959733292,1.0832061171531677,0.03808432817459095,1.0832061171531677,2
Qwen/Qwen2.5-1.5B-Instruct,1.5B,24,all,0.29354721245666343,0.4331748979907675,0.03430644795298575,0.4382541663944721,0.5399558560096467,0.0343064600601792,51.979152461609154,36.059592762265886,45.51578479825285,0.2972625927068293,0.41387384711886216,0.025104857981204952,12
Qwen/Qwen2.5-1.5B-Instruct,1.5B,24,attention,0.406523556049381,0.5264366103125705,0.0375186800956726,0.4069330657699278,0.5266716210169762,0.0375186875462532,29.5707509457238,18.430760877227254,23.526819918651945,0.17982678993472032,0.23114924391909378,0.0263844989240169,7
Qwen/Qwen2.5-1.5B-Instruct,1.5B,24,mlp,0.02926694477597867,0.0005881315427495617,0.0292495507746934,0.0292669565727313,0.0005881209359024892,0.0292495600879192,108.57433444091252,2.181806605948033,108.50979709295181,0.023019759605328167,0.0005283372294963419,0.0228800829499959,3
Qwen/Qwen2.5-1.5B-Instruct,1.5B,24,norm,0.29455041140317917,0.08017656952142717,0.29455041140317917,1.1613588333129883,0.035401225090026855,1.1613588333129883,45.51578479825285,1.387439003839667,45.51578479825285,1.1196521520614624,0.05776393413543701,1.1196521520614624,2
Qwen/Qwen2.5-1.5B-Instruct,1.5B,25,all,0.31095007124046486,0.42047121948802063,0.0308504961431026,0.4462705433058242,0.5395771504088241,0.030850494280457448,51.852686655591924,36.57126539590256,47.50853123420025,0.2922207123289505,0.41553512938816656,0.0236819023266434,12
Qwen/Qwen2.5-1.5B-Instruct,1.5B,25,attention,0.3924140099968229,0.48169066517416276,0.0312825553119182,0.39219668826886583,0.48168105509204506,0.0312825515866279,28.020422445885792,17.688004556125225,19.61633004531985,0.166127223521471,0.20627413626499116,0.0227920319885015,7
Qwen/Qwen2.5-1.5B-Instruct,1.5B,25,mlp,0.02940513938665387,0.0010225525964258902,0.0297919902950525,0.029405151183406465,0.0010225364435191705,0.0297919902950525,109.08700776381473,3.7933979749747064,110.52210057841286,0.023139197379350603,0.0008279168375570022,0.0233016610145568,3
Qwen/Qwen2.5-1.5B-Instruct,1.5B,25,norm,0.44814368337392807,0.29619816690683365,0.44814368337392807,1.260827124118805,0.01999276876449585,1.260827124118805,49.41412972722921,0.7835533122954956,49.41412972722921,1.1371701955795288,0.09433269500732422,1.1371701955795288,2
Qwen/Qwen2.5-1.5B-Instruct,1.5B,26,all,0.3254794498595099,0.42377965880916035,0.04086525738239285,0.4561344888061285,0.5481819381385814,0.0408652443438768,53.1966846718104,35.58463787772067,50.431618635334196,0.3010793201004465,0.42063143710224793,0.0311258332803845,12
Qwen/Qwen2.5-1.5B-Instruct,1.5B,26,attention,0.38400005815284594,0.4514522934788409,0.0478986911475658,0.3842424542776176,0.4516199884167354,0.0478986762464046,29.612380604747823,17.154823562251018,30.03579293656584,0.17844298082802976,0.2108237038770591,0.0359940752387046,7
Qwen/Qwen2.5-1.5B-Instruct,1.5B,26,mlp,0.029238332683841333,0.001303210578155646,0.0294685140252113,0.0292383345464865,0.0013032099881848,0.0294685177505016,108.46815266413103,4.834638571054854,109.32208457581814,0.022963174308339735,0.0010508489487089248,0.0231691468507051,3
Qwen/Qwen2.5-1.5B-Instruct,1.5B,26,norm,0.5650189965963364,0.4039762765169144,0.5650189965963364,1.3481008410453796,0.04584580659866333,1.3481008410453796,52.834546918048524,1.796781328208752,52.834546918048524,1.1474807262420654,0.14478564262390137,1.1474807262420654,2
Qwen/Qwen2.5-1.5B-Instruct,1.5B,27,all,0.34177183095986635,0.41840620934074363,0.039495017379522296,0.4978725758070747,0.6103686881206191,0.03949499316513535,52.01740082179549,33.059470134937094,46.06595420837399,0.3436526663135737,0.5067080621463843,0.02884324546903365,12
Qwen/Qwen2.5-1.5B-Instruct,1.5B,27,attention,0.37949175094919546,0.4134512465128515,0.0451885089278221,0.37998798782272,0.4142312611372747,0.0451884642243385,27.883955027022484,14.972114303694047,28.336301980068285,0.186583302515958,0.21257581107985574,0.0336359962821006,7
Qwen/Qwen2.5-1.5B-Instruct,1.5B,27,mlp,0.027163285762071564,0.001340089355299848,0.0277248583734035,0.02716336833933983,0.001340120614553135,0.0277251005172729,100.77045870102724,4.971569333971043,102.85436849197396,0.0212039463222026,0.0012214711891418203,0.0217061396688222,3
Qwen/Qwen2.5-1.5B-Instruct,1.5B,27,norm,0.6816649287939072,0.42791141569614416,0.6816649287939072,1.6165324449539185,0.04848897457122803,1.6165324449539185,63.35487428465336,1.900371933604756,63.35487428465336,1.3770685195922852,0.26851558685302734,1.3770685195922852,2
Qwen/Qwen2.5-3B-Instruct,3B,0,all,1.444721517463525,4.212883386313353,0.04377248324453825,1.4818522788894672,4.193561860571838,0.043772475793957655,72.40218580936315,66.83483344524109,51.776979151220445,0.5964526189491153,1.5344271043607072,0.0337811931967735,12
Qwen/Qwen2.5-3B-Instruct,3B,0,attention,2.424542283639312,5.302757244932318,0.0509954579174518,2.420583906982626,5.292488295619468,0.0509954467415809,67.90785783775368,76.11964084750217,44.11734771728507,0.9121008153472628,1.9435243773263338,0.0395546033978462,7
Qwen/Qwen2.5-3B-Instruct,3B,0,mlp,0.0252004731446504,0.0013162852494457765,0.0252678375691175,0.025200481836994432,0.0013162941461180879,0.0252678375691175,119.65422308298503,6.249886586344152,119.97403434094042,0.019706692546606033,0.000994602625504902,0.0199353415518999,3
Qwen/Qwen2.5-3B-Instruct,3B,0,norm,0.1446304023265838,0.005300641059875502,0.1446304023265838,0.38126927614212036,0.030923098325729342,0.38126927614212036,17.254277799563496,1.399419681370981,17.254277799563496,0.35680282115936274,0.034484267234802246,0.35680282115936274,2
Qwen/Qwen2.5-3B-Instruct,3B,1,all,0.5602507051856568,1.2266082673939378,0.03557335957884785,0.5944988115224987,1.241375214893763,0.03557338193058965,39.52839084535246,20.645738445509217,44.44047599109362,0.3401427458738908,0.6518719561528457,0.0254584895446896,12
Qwen/Qwen2.5-3B-Instruct,3B,1,attention,0.7888394075312785,1.5382671839514621,0.0423069782555103,0.7895561706806932,1.540069712532864,0.0423070266842842,36.74424536158553,22.69947212595302,33.922829044253525,0.4148411903796451,0.7891736925062,0.0292944740504026,7
Qwen/Qwen2.5-3B-Instruct,3B,1,mlp,0.010235085772971267,0.0012412228063825568,0.0094681587070226,0.010235115575293666,0.0012412642159989973,0.0094681596383452,48.5972772365207,5.893637525138061,44.95569937431755,0.0035669609593848,0.0005085217088765123,0.0038067116402089,3
Qwen/Qwen2.5-3B-Instruct,3B,1,norm,0.5852136760950089,0.32892291247844696,0.5852136760950089,0.7881935983896255,0.5118506997823715,0.7881935983896255,35.66957045178435,23.16371844935646,35.66957045178435,0.5835618674755095,0.34803983569145197,0.5835618674755095,2
Qwen/Qwen2.5-3B-Instruct,3B,2,all,0.3868520559432606,0.7867633611000244,0.02555655222386115,0.4642805736511945,0.8421201418729172,0.0255785956978797,40.44228776277192,20.638596370581055,46.29458427429195,0.3178456143553679,0.5300330775334883,0.0192891005426645,12
Qwen/Qwen2.5-3B-Instruct,3B,2,attention,0.5356580713497741,0.9883539018617478,0.0281736869364976,0.5438246881323201,1.0066953415079005,0.0281736869364976,32.142885838838275,18.64581314633485,33.62716721607566,0.3172900113942368,0.5640414642430489,0.0212110579013824,7
Qwen/Qwen2.5-3B-Instruct,3B,2,mlp,0.012790200610955501,0.0008761056652366692,0.0123750325292348,0.012790209303299533,0.0008760975568423344,0.0123750315979123,60.72909903684596,4.159792387579736,58.75779681727655,0.005844849937905833,0.0002938800708031838,0.0058863349258899,3
Qwen/Qwen2.5-3B-Instruct,3B,2,norm,0.4271237850189209,0.07758748531341556,0.4271237850189209,0.8631117194890976,0.470101609826088,0.8631117194890976,39.05997758542862,21.274370313903322,39.05997758542862,0.78779137134552,0.45303833484649664,0.78779137134552,2
Qwen/Qwen2.5-3B-Instruct,3B,3,all,0.27308833459392184,0.42227042729053316,0.0324458861723542,0.3756814628529052,0.5246016661999219,0.03244586847722525,46.382981809834426,27.881672336652038,52.002159118652216,0.2563167087888966,0.3881106552549808,0.019663380458950948,12
Qwen/Qwen2.5-3B-Instruct,3B,3,attention,0.34665862364428385,0.517023971533361,0.0362179689109325,0.3465605705444302,0.517063397155404,0.0362179353833198,31.310871244932994,22.330531173211288,26.224586455164552,0.15959390997886658,0.22704517451145936,0.0219917893409729,7
Qwen/Qwen2.5-3B-Instruct,3B,3,mlp,0.01723693745831643,0.0005678154355322953,0.0171733573079109,0.0172369430462519,0.0005678089260899942,0.0171733573079109,81.84260292583816,2.696009399754611,81.5406919477242,0.009488045237958398,0.0002961147005388688,0.0096029248088598,3
Qwen/Qwen2.5-3B-Instruct,3B,3,norm,0.39936941862106323,0.03455820679664609,0.39936941862106323,1.0152713656425476,0.3327656388282776,1.0152713656425476,45.94593711298383,15.059253744726309,45.94593711298383,0.9650894999504089,0.31123441457748413,0.9650894999504089,2
Qwen/Qwen2.5-3B-Instruct,3B,4,all,0.23701776983216405,0.40695563591524664,0.03168380539864295,0.32570779711628955,0.4755283141821909,0.03168379049748175,46.22427857746998,29.678065790547734,48.917095358467364,0.22529834439046678,0.3323643770963099,0.0199914770200848,12
Qwen/Qwen2.5-3B-Instruct,3B,4,attention,0.32008437040661064,0.5047220903106453,0.0344988107681274,0.3202854014400925,0.5054703947547873,0.034498780965805,31.98964584331828,23.446560392833,24.97978569071627,0.1646901661796229,0.24521455875391623,0.0218434575945138,7
Qwen/Qwen2.5-3B-Instruct,3B,4,mlp,0.018098756670951798,0.0004683685180393054,0.0179142672568559,0.018098776539166733,0.00046839580168475995,0.0179142672568559,85.93466821604369,2.223986672494758,85.05860104521315,0.010677773195008367,0.00022653256007208,0.010790517553687,3
Qwen/Qwen2.5-3B-Instruct,3B,4,norm,0.2746631875634193,0.067940853536129,0.2746631875634193,0.8060997128486633,0.2994951605796814,0.8060997128486633,36.47990868914039,13.553603774620589,36.47990868914039,0.7593578249216079,0.29184161126613606,0.7593578249216079,2
Qwen/Qwen2.5-3B-Instruct,3B,5,all,0.24995599562923113,0.4497951000328117,0.03072058409452435,0.33449064459030825,0.5070016196813394,0.03072057943791145,53.09668309105393,39.097835519062265,46.482162357617945,0.2191291058746477,0.3278185533844377,0.02230711095035075,12
Qwen/Qwen2.5-3B-Instruct,3B,5,attention,0.3265558161905834,0.5624203245231202,0.0331482551991939,0.3265471349337271,0.5622909977613139,0.0331482477486133,32.61291391953175,25.527220571478658,24.001895185916084,0.15572775953582355,0.2515084079774484,0.0238792337477207,7
Qwen/Qwen2.5-3B-Instruct,3B,5,mlp,0.0234373311201731,0.00045780393480490396,0.0232847463339567,0.023437396933635033,0.0004578932374656164,0.0232847463339567,111.28293257729645,2.1741195243128537,110.5581333839394,0.016420389836033136,0.00019282633677498133,0.0163212120532989,3
Qwen/Qwen2.5-3B-Instruct,3B,5,norm,0.3216346204280853,0.0643821060657501,0.3216346204280853,0.828872799873352,0.214333176612854,0.828872799873352,37.51050096201775,9.699612327436993,37.51050096201775,0.745096892118454,0.2665424644947052,0.745096892118454,2
Qwen/Qwen2.5-3B-Instruct,3B,6,all,0.21461395810668668,0.3900350873427598,0.028209579177200753,0.3194677468078832,0.46574443871664784,0.028187938965857,55.25322135915139,42.92982541511825,50.23621713206519,0.22903396654874084,0.33810826786626064,0.02066110074520105,12
Qwen/Qwen2.5-3B-Instruct,3B,6,attention,0.29898339563182424,0.4879966887104478,0.028508935123682,0.29909970904035227,0.488549515319517,0.0285089313983917,31.683254883645848,23.671231153982692,23.504592044868904,0.15389767076287947,0.2344963422968379,0.0216433182358741,7
Qwen/Qwen2.5-3B-Instruct,3B,6,mlp,0.025694806749622,0.0005087196942941941,0.0254596397280693,0.025694862008094732,0.000508796426560296,0.0254596397280693,122.00158594942832,2.4158125833173436,120.8847287658909,0.018951290597518235,0.0005443775219473098,0.0188053864985704,3
Qwen/Qwen2.5-3B-Instruct,3B,6,norm,0.20269965380430216,0.026073224842548356,0.20269965380430216,0.831415206193924,0.2704232633113861,0.831415206193924,37.62555713800546,12.237959889796892,37.62555713800546,0.8071350157260895,0.27070435881614685,0.8071350157260895,2
Qwen/Qwen2.5-3B-Instruct,3B,7,all,0.20210236667965845,0.3465041682796639,0.026897214353084502,0.31837247715642053,0.45015970719738047,0.02689720131456845,53.90802210483459,41.42851341520517,51.32261789236251,0.2362432852387428,0.3538947215544533,0.01997446175664655,12
Qwen/Qwen2.5-3B-Instruct,3B,7,attention,0.27140941923218115,0.4329252873197575,0.0269828829914331,0.2716866742287363,0.4332187849496538,0.0269828606396913,29.645659750331994,21.749003832961847,19.537678063756598,0.14131729065307544,0.20955926885649256,0.0203857831656932,7
Qwen/Qwen2.5-3B-Instruct,3B,7,mlp,0.024988270054260835,0.0009078670968360635,0.0244370102882385,0.024988307307163837,0.0009079209861996749,0.0244370102882385,118.64679875320064,4.3108929792358435,116.02918941881721,0.018489987278977965,0.0007794549051652523,0.0181715432554483,3
Qwen/Qwen2.5-3B-Instruct,3B,7,norm,0.22519882768392555,0.0022005364298820496,0.22519882768392555,0.9218490421772003,0.24096199870109558,0.9218490421772003,41.71812537304461,10.904695250547759,41.71812537304461,0.8951142132282257,0.24692341685295105,0.8951142132282257,2
Qwen/Qwen2.5-3B-Instruct,3B,8,all,0.2021378995850682,0.36011915972993164,0.02926040999591345,0.32188514604543644,0.45777907555651237,0.0292535740882158,56.568158852830805,44.88108391076164,51.43632305659621,0.24332371695588031,0.3599323875542819,0.021991740912199,12
Qwen/Qwen2.5-3B-Instruct,3B,8,attention,0.2774645438683884,0.4507663700987408,0.0287031326442956,0.27747342735528946,0.4507249429104497,0.028689282014966,30.577511072094413,22.430951032188375,21.69564121458643,0.1511773799679109,0.23443202863686038,0.0211089476943016,7
Qwen/Qwen2.5-3B-Instruct,3B,8,mlp,0.02678320991496243,0.00214832583592513,0.0253960322588682,0.0267832695196072,0.0021484100265795805,0.0253960322588682,127.16944567648034,10.200849898699174,120.58271460763939,0.021006023511290498,0.0017954765057463335,0.0197707712650299,3
Qwen/Qwen2.5-3B-Instruct,3B,8,norm,0.20152667909860605,0.030954398214817047,0.20152667909860605,0.9199789762496948,0.22600984573364258,0.9199789762496948,41.63349584993389,10.228038050123786,41.63349584993389,0.899312436580658,0.22532540559768677,0.899312436580658,2
Qwen/Qwen2.5-3B-Instruct,3B,9,all,0.218826443888247,0.4065497711339693,0.03158299438655375,0.32957045811538893,0.477499210309687,0.031582986935973154,56.86882894319766,44.59792897304541,50.19413618257713,0.24207521400724843,0.3508551293602398,0.02424082253128285,12
Qwen/Qwen2.5-3B-Instruct,3B,9,attention,0.3114394082554749,0.5082580919932491,0.0329882986843586,0.3115739737238203,0.5082464025849888,0.0329882837831974,32.52246857921629,23.896743211776425,23.886068902712424,0.1696201203657048,0.2657259167646068,0.0247978176921606,7
Qwen/Qwen2.5-3B-Instruct,3B,9,mlp,0.02654385815064107,0.0025761155780249173,0.0249527879059314,0.026543858771522797,0.002576115194553714,0.0249527897685766,126.03270125845489,12.231633671547307,118.47815818858902,0.020697535326083434,0.0021139209883553533,0.0193249620497226,3
Qwen/Qwen2.5-3B-Instruct,3B,9,norm,0.18310494720935822,0.028095498681068407,0.18310494720935822,0.8470980525016785,0.23919981718063354,0.8470980525016785,38.335281744246714,10.824948018368541,38.335281744246714,0.8277345597743987,0.23784497380256642,0.8277345597743987,2
Qwen/Qwen2.5-3B-Instruct,3B,10,all,0.22102443423743048,0.394607385425346,0.0290293619036674,0.3233325434848666,0.45215597406543234,0.0290293619036674,55.89383681805882,44.82309383503202,47.12526663750459,0.2392214184316496,0.33163173930910983,0.02243325300514695,12
Qwen/Qwen2.5-3B-Instruct,3B,10,attention,0.31462791056505274,0.4914196880217799,0.0274709314107894,0.31446254067122936,0.49126257068879564,0.0274709109216928,31.35454243630715,22.715169954370484,19.891064215654986,0.17888327342058932,0.27396060129015387,0.020818717777729,7
Qwen/Qwen2.5-3B-Instruct,3B,10,mlp,0.02659900858998293,0.002831779320232283,0.0249139126390218,0.026599015419681803,0.0028317889404002178,0.0249139126390218,126.29459013526353,13.445596310034245,118.29356597473114,0.020850731680790532,0.0022712756165914876,0.0195208322256803,3
Qwen/Qwen2.5-3B-Instruct,3B,10,norm,0.18505040556192395,0.01974035054445264,0.18505040556192395,0.7994778454303741,0.15134736895561224,0.7994778454303741,36.1802371783826,6.849200057808371,36.1802371783826,0.7779609560966492,0.15055942535400396,0.7779609560966492,2
Qwen/Qwen2.5-3B-Instruct,3B,11,all,0.23460759998609623,0.41676826773969944,0.0288604376837611,0.3194323708303273,0.45083511347824734,0.02886052336543795,55.96880525439989,45.02311389288076,43.637837203062205,0.2135330137486259,0.28036274692098795,0.022288857959210852,12
Qwen/Qwen2.5-3B-Instruct,3B,11,attention,0.33542569247739656,0.5180248583962819,0.0280610080808401,0.3356264042002814,0.5184600067841594,0.0280610248446464,32.46607099939478,23.504274777323634,20.318352337606303,0.16479251214436122,0.2343365391587816,0.021385483443737,7
Qwen/Qwen2.5-3B-Instruct,3B,11,mlp,0.026736562450726767,0.0020787976919487664,0.0255447551608085,0.026736613983909235,0.00207887016039143,0.0255447551608085,126.9479208694322,9.87066816979972,121.28886472815772,0.02096875384449957,0.0015880776922591198,0.0201310459524393,3
Qwen/Qwen2.5-3B-Instruct,3B,11,norm,0.1935508325695991,0.029460065066814395,0.1935508325695991,0.7017968893051147,0.05547875165939331,0.7017968893051147,31.75970172436938,2.5106816966477723,31.75970172436938,0.6729711592197418,0.06632164120674133,0.6729711592197418,2
Qwen/Qwen2.5-3B-Instruct,3B,12,all,0.2294751921047767,0.37710384559357324,0.029818942770361852,0.321847395816197,0.4278932770604881,0.029818970710039097,56.01711161702579,44.781581357427456,45.44200940726419,0.23063510159651437,0.29780132181517527,0.02284204401075835,12
Qwen/Qwen2.5-3B-Instruct,3B,12,attention,0.320481328027589,0.46668910304695194,0.0294507443904876,0.3205505255609751,0.4668942923372326,0.0294507518410682,31.547255864783924,21.824297422032693,21.3246221699702,0.1756383026284831,0.23455826194359192,0.0221218839287757,7
Qwen/Qwen2.5-3B-Instruct,3B,12,mlp,0.026802095274130466,0.0024065206344041808,0.0254147127270698,0.026802112658818534,0.002406542625381144,0.0254147164523601,127.25891464764372,11.42648739887788,120.67142888979743,0.020992573350667898,0.0018357796832790352,0.0200285054743289,3
Qwen/Qwen2.5-3B-Instruct,3B,12,norm,0.21496336162090296,0.011273011565208449,0.21496336162090296,0.7689543664455414,0.07136639952659607,0.7689543664455414,34.79890220394546,3.22967456346397,34.79890220394546,0.7375876903533936,0.07768529653549194,0.7375876903533936,2
Qwen/Qwen2.5-3B-Instruct,3B,13,all,0.2354458326784273,0.4355061805690043,0.0314639108255505,0.32040480663999915,0.4645585854386433,0.0314639108255505,56.2000535605194,45.43618078301057,40.74622328593965,0.2161678300860027,0.28708575640617895,0.0235260315239429,12
Qwen/Qwen2.5-3B-Instruct,3B,13,attention,0.3434601149388722,0.5418365931898326,0.0345256961882114,0.3436055284525667,0.5424628526832238,0.0345256999135017,32.734500412613286,24.375358133028968,24.999277090866023,0.1735512286956821,0.25704622235394703,0.0254352577030658,7
Qwen/Qwen2.5-3B-Instruct,3B,13,mlp,0.026941822841763465,0.0004064861733018539,0.0269371550530195,0.026941847677032102,0.0004065175032799008,0.0269371531903743,127.92238946332306,1.9301827774255227,127.90009960563519,0.021236546337604467,0.00033282576067070744,0.0212866496294736,3
Qwen/Qwen2.5-3B-Instruct,3B,13,norm,0.1701518595218658,0.01142102479934691,0.1701518595218658,0.6793967187404633,0.07083150744438171,0.6793967187404633,30.745985723985356,3.205468111077616,30.745985723985356,0.6577228605747223,0.07021251320838928,0.6577228605747223,2
Qwen/Qwen2.5-3B-Instruct,3B,14,all,0.23338482606535157,0.4140844329631008,0.02948038745671505,0.32177384663373226,0.4511777640429572,0.029480396769940798,56.277117138036,44.845055645334874,42.92437748059221,0.21225147632261118,0.2803303444170205,0.0225963834673166,12
Qwen/Qwen2.5-3B-Instruct,3B,14,attention,0.3341946897229978,0.5147071566275856,0.0307354666292667,0.33453802657978876,0.5152957919550026,0.0307354852557182,32.550945500627506,23.433913766731855,22.25486852851455,0.15645797151540006,0.22098977196809433,0.0235161259770393,7
Qwen/Qwen2.5-3B-Instruct,3B,14,mlp,0.026842150837182933,0.00048164543483121406,0.0268783997744321,0.026842173188924696,0.00048167193042592297,0.0268783997744321,127.44912575698483,2.2870229620525806,127.62113294208055,0.021122457459568932,0.00039837183960128467,0.0212074425071477,3
Qwen/Qwen2.5-3B-Instruct,3B,14,norm,0.19036431610584256,0.01238057017326355,0.19036431610584256,0.7194967269897461,0.05275416374206543,0.7194967269897461,32.560704940542436,2.387380922741757,32.560704940542436,0.6942222714424133,0.05095285177230835,0.6942222714424133,2
Qwen/Qwen2.5-3B-Instruct,3B,15,all,0.24146972286204496,0.4208860679528466,0.0291374800726771,0.3306212973160048,0.46165056046714265,0.02913747727870935,56.34424698561178,44.676911858767575,42.49808988646097,0.2200138961585859,0.29117139194407754,0.02214946504682295,12
Qwen/Qwen2.5-3B-Instruct,3B,15,attention,0.33999834422554287,0.5234819691139584,0.0303418971598148,0.3400131780654192,0.5238210523529032,0.0303418859839439,32.35730369894709,23.564290528109392,21.969872213233455,0.1621036316667284,0.23041623448433377,0.0228072758764028,7
