model,model_label,family,layer_index,component,param_kind,tensor_count,total_numel,mean_std,std_std,median_std,min_std,max_std,mean_rms,std_rms,median_rms,min_rms,max_rms,mean_fro_norm,std_fro_norm,median_fro_norm,min_fro_norm,max_fro_norm,mean_abs_mean,std_abs_mean,median_abs_mean,min_abs_mean,max_abs_mean
Qwen/Qwen2.5-7B-Instruct,7B,gate_proj.weight,24,mlp,weight,1,67895296,0.0164504367858171,0.0,0.0164504367858171,0.0164504367858171,0.0164504367858171,0.016450447961688,0.0,0.016450447961688,0.016450447961688,0.016450447961688,135.54939131634526,0.0,135.54939131634526,135.54939131634526,135.54939131634526,0.0130183883011341,0.0,0.0130183883011341,0.0130183883011341,0.0130183883011341
Qwen/Qwen2.5-7B-Instruct,7B,gate_proj.weight,25,mlp,weight,1,67895296,0.0162790268659591,0.0,0.0162790268659591,0.0162790268659591,0.0162790268659591,0.01627903804183,0.0,0.01627903804183,0.01627903804183,0.01627903804183,134.13699754102396,0.0,134.13699754102396,134.13699754102396,134.13699754102396,0.0128734484314918,0.0,0.0128734484314918,0.0128734484314918,0.0128734484314918
Qwen/Qwen2.5-7B-Instruct,7B,gate_proj.weight,26,mlp,weight,1,67895296,0.0162829086184501,0.0,0.0162829086184501,0.0162829086184501,0.0162829086184501,0.0162829179316759,0.0,0.0162829179316759,0.0162829179316759,0.0162829179316759,134.16896729091837,0.0,134.16896729091837,134.16896729091837,134.16896729091837,0.0128619000315666,0.0,0.0128619000315666,0.0128619000315666,0.0128619000315666
Qwen/Qwen2.5-7B-Instruct,7B,gate_proj.weight,27,mlp,weight,1,67895296,0.0169433634728193,0.0,0.0169433634728193,0.0169433634728193,0.0169433634728193,0.0169433634728193,0.0,0.0169433634728193,0.0169433634728193,0.0169433634728193,139.61094621502275,0.0,139.61094621502275,139.61094621502275,139.61094621502275,0.0133778685703873,0.0,0.0133778685703873,0.0133778685703873,0.0133778685703873
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,0,norm,weight,1,3584,0.0199705399572849,0.0,0.0199705399572849,0.0199705399572849,0.0199705399572849,0.2842525243759155,0.0,0.2842525243759155,0.2842525243759155,0.2842525243759155,17.017208920644546,0.0,17.017208920644546,17.017208920644546,17.017208920644546,0.2835510671138763,0.0,0.2835510671138763,0.2835510671138763,0.2835510671138763
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,1,norm,weight,1,3584,0.1849461048841476,0.0,0.1849461048841476,0.1849461048841476,0.1849461048841476,0.2065112143754959,0.0,0.2065112143754959,0.2065112143754959,0.2065112143754959,12.3631073715157,0.0,12.3631073715157,12.3631073715157,12.3631073715157,0.1344776004552841,0.0,0.1344776004552841,0.1344776004552841,0.1344776004552841
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,2,norm,weight,1,3584,0.240859106183052,0.0,0.240859106183052,0.240859106183052,0.240859106183052,0.4370642006397247,0.0,0.4370642006397247,0.4370642006397247,0.4370642006397247,26.16551191708918,0.0,26.16551191708918,26.16551191708918,26.16551191708918,0.3855181336402893,0.0,0.3855181336402893,0.3855181336402893,0.3855181336402893
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,3,norm,weight,1,3584,0.1839989721775055,0.0,0.1839989721775055,0.1839989721775055,0.1839989721775055,0.3864038288593292,0.0,0.3864038288593292,0.3864038288593292,0.3864038288593292,23.132651848467887,0.0,23.132651848467887,23.132651848467887,23.132651848467887,0.3489674031734466,0.0,0.3489674031734466,0.3489674031734466,0.3489674031734466
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,4,norm,weight,1,3584,0.3421953618526459,0.0,0.3421953618526459,0.3421953618526459,0.3421953618526459,0.5268542170524597,0.0,0.5268542170524597,0.5268542170524597,0.5268542170524597,31.540927567797397,0.0,31.540927567797397,31.540927567797397,31.540927567797397,0.4140967130661011,0.0,0.4140967130661011,0.4140967130661011,0.4140967130661011
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,5,norm,weight,1,3584,0.3010461926460266,0.0,0.3010461926460266,0.3010461926460266,0.3010461926460266,0.6184093356132507,0.0,0.6184093356132507,0.6184093356132507,0.6184093356132507,37.02201373835656,0.0,37.02201373835656,37.02201373835656,37.02201373835656,0.5431329011917114,0.0,0.5431329011917114,0.5431329011917114,0.5431329011917114
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,6,norm,weight,1,3584,0.2656510770320892,0.0,0.2656510770320892,0.2656510770320892,0.2656510770320892,0.5483046770095825,0.0,0.5483046770095825,0.5483046770095825,0.5483046770095825,32.82509191896967,0.0,32.82509191896967,32.82509191896967,32.82509191896967,0.4817300140857696,0.0,0.4817300140857696,0.4817300140857696,0.4817300140857696
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,7,norm,weight,1,3584,0.2554746270179748,0.0,0.2554746270179748,0.2554746270179748,0.2554746270179748,0.6386592388153076,0.0,0.6386592388153076,0.6386592388153076,0.6386592388153076,38.234304936715496,0.0,38.234304936715496,38.234304936715496,38.234304936715496,0.5864753723144531,0.0,0.5864753723144531,0.5864753723144531,0.5864753723144531
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,8,norm,weight,1,3584,0.2895610928535461,0.0,0.2895610928535461,0.2895610928535461,0.2895610928535461,0.6857395768165588,0.0,0.6857395768165588,0.6857395768165588,0.6857395768165588,41.05284084798262,0.0,41.05284084798262,41.05284084798262,41.05284084798262,0.6216241717338562,0.0,0.6216241717338562,0.6216241717338562,0.6216241717338562
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,9,norm,weight,1,3584,0.3254838585853576,0.0,0.3254838585853576,0.3254838585853576,0.3254838585853576,0.7709379196166992,0.0,0.7709379196166992,0.7709379196166992,0.7709379196166992,46.15336898684732,0.0,46.15336898684732,46.15336898684732,46.15336898684732,0.6988813281059265,0.0,0.6988813281059265,0.6988813281059265,0.6988813281059265
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,10,norm,weight,1,3584,0.2843320369720459,0.0,0.2843320369720459,0.2843320369720459,0.2843320369720459,0.7056742310523987,0.0,0.7056742310523987,0.7056742310523987,0.7056742310523987,42.24625918837166,0.0,42.24625918837166,42.24625918837166,42.24625918837166,0.6458762884140015,0.0,0.6458762884140015,0.6458762884140015,0.6458762884140015
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,11,norm,weight,1,3584,0.3754460215568542,0.0,0.3754460215568542,0.3754460215568542,0.3754460215568542,0.787246823310852,0.0,0.787246823310852,0.787246823310852,0.787246823310852,47.12972626648591,0.0,47.12972626648591,47.12972626648591,47.12972626648591,0.6919806003570557,0.0,0.6919806003570557,0.6919806003570557,0.6919806003570557
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,12,norm,weight,1,3584,0.4831454157829284,0.0,0.4831454157829284,0.4831454157829284,0.4831454157829284,0.9157261848449708,0.0,0.9157261848449708,0.9157261848449708,0.9157261848449708,54.821338300600075,0.0,54.821338300600075,54.821338300600075,54.821338300600075,0.7780173420906067,0.0,0.7780173420906067,0.7780173420906067,0.7780173420906067
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,13,norm,weight,1,3584,0.5074695348739624,0.0,0.5074695348739624,0.5074695348739624,0.5074695348739624,0.976576328277588,0.0,0.976576328277588,0.976576328277588,0.976576328277588,58.46422451917457,0.0,58.46422451917457,58.46422451917457,58.46422451917457,0.834422767162323,0.0,0.834422767162323,0.834422767162323,0.834422767162323
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,14,norm,weight,1,3584,0.564516544342041,0.0,0.564516544342041,0.564516544342041,0.564516544342041,1.0614666938781738,0.0,1.0614666938781738,1.0614666938781738,1.0614666938781738,63.54631513542053,0.0,63.54631513542053,63.54631513542053,63.54631513542053,0.8989559412002563,0.0,0.8989559412002563,0.8989559412002563,0.8989559412002563
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,15,norm,weight,1,3584,0.4864387512207031,0.0,0.4864387512207031,0.4864387512207031,0.4864387512207031,0.9020047783851624,0.0,0.9020047783851624,0.9020047783851624,0.9020047783851624,53.999885471203754,0.0,53.999885471203754,53.999885471203754,53.999885471203754,0.7596419453620911,0.0,0.7596419453620911,0.7596419453620911,0.7596419453620911
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,16,norm,weight,1,3584,0.6130810379981995,0.0,0.6130810379981995,0.6130810379981995,0.6130810379981995,1.1272212266921997,0.0,1.1272212266921997,1.1272212266921997,1.1272212266921997,67.48281007010004,0.0,67.48281007010004,67.48281007010004,67.48281007010004,0.9459730982780457,0.0,0.9459730982780457,0.9459730982780457,0.9459730982780457
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,17,norm,weight,1,3584,0.6154980659484863,0.0,0.6154980659484863,0.6154980659484863,0.6154980659484863,1.1544406414031982,0.0,1.1544406414031982,1.1544406414031982,1.1544406414031982,69.11234165597317,0.0,69.11234165597317,69.11234165597317,69.11234165597317,0.9767361879348756,0.0,0.9767361879348756,0.9767361879348756,0.9767361879348756
Qwen/Qwen2.5-7B-Instruct,7B,input_layernorm.weight,18,norm,weight,1,3584,0.5953137874603271,0.0,0.5953137874603271,0.5953137874603271,0.5953137874603271,1.1042423248291016,0.0,1.1042423248291016,1.1042423248291016,1.1042423248291016,66.1071432237638,0.0,66.1071432237638,66.1071432237638,66.1071432237638,0.9300814270973206,0.0,0.9300814270973206,0.9300814270973206,0.9300814270973206
