model,model_label,layer_index,component,mean_rms,std_rms,mean_fro_norm,std_fro_norm,mean_tensor_std,std_tensor_std
Qwen/Qwen2.5-3B-Instruct,3B,12,mlp,0.026802112658818534,0.002406542625381144,127.25891464764372,11.42648739887788,0.026802095274130466,0.0024065206344041808
Qwen/Qwen2.5-3B-Instruct,3B,12,norm,0.7689543664455414,0.07136639952659607,34.79890220394546,3.22967456346397,0.21496336162090296,0.011273011565208449
Qwen/Qwen2.5-3B-Instruct,3B,13,all,0.32040480663999915,0.4645585854386433,56.2000535605194,45.43618078301057,0.2354458326784273,0.4355061805690043
Qwen/Qwen2.5-3B-Instruct,3B,13,attention,0.3436055284525667,0.5424628526832238,32.734500412613286,24.375358133028968,0.3434601149388722,0.5418365931898326
Qwen/Qwen2.5-3B-Instruct,3B,13,mlp,0.026941847677032102,0.0004065175032799008,127.92238946332306,1.9301827774255227,0.026941822841763465,0.0004064861733018539
Qwen/Qwen2.5-3B-Instruct,3B,13,norm,0.6793967187404633,0.07083150744438171,30.745985723985356,3.205468111077616,0.1701518595218658,0.01142102479934691
Qwen/Qwen2.5-3B-Instruct,3B,14,all,0.32177384663373226,0.4511777640429572,56.277117138036,44.845055645334874,0.23338482606535157,0.4140844329631008
Qwen/Qwen2.5-3B-Instruct,3B,14,attention,0.33453802657978876,0.5152957919550026,32.550945500627506,23.433913766731855,0.3341946897229978,0.5147071566275856
Qwen/Qwen2.5-3B-Instruct,3B,14,mlp,0.026842173188924696,0.00048167193042592297,127.44912575698483,2.2870229620525806,0.026842150837182933,0.00048164543483121406
Qwen/Qwen2.5-3B-Instruct,3B,14,norm,0.7194967269897461,0.05275416374206543,32.560704940542436,2.387380922741757,0.19036431610584256,0.01238057017326355
Qwen/Qwen2.5-3B-Instruct,3B,15,all,0.3306212973160048,0.46165056046714265,56.34424698561178,44.676911858767575,0.24146972286204496,0.4208860679528466
Qwen/Qwen2.5-3B-Instruct,3B,15,attention,0.3400131780654192,0.5238210523529032,32.35730369894709,23.564290528109392,0.33999834422554287,0.5234819691139584
Qwen/Qwen2.5-3B-Instruct,3B,15,mlp,0.026777730633815066,0.0003374342488983257,127.14314653345245,1.6021690836977684,0.0267776896556218,0.0003374639220976438
Qwen/Qwen2.5-3B-Instruct,3B,15,norm,0.7535150647163391,0.027171730995178223,34.100199167177195,1.229652175569104,0.2186575978994369,0.010794043540954604
Qwen/Qwen2.5-3B-Instruct,3B,16,all,0.3484458567885061,0.46524189046165554,56.197239546183404,43.15183175937658,0.25519560401638347,0.41434061811238765
Qwen/Qwen2.5-3B-Instruct,3B,16,attention,0.3530089990901096,0.513930000844938,32.09622450439629,21.351565749141294,0.3519730700978211,0.5123374563689123
Qwen/Qwen2.5-3B-Instruct,3B,16,mlp,0.02638793488343553,0.0005367837469266604,125.29236018839758,2.5486989739932473,0.026387923707564598,0.0005367732682882871
Qwen/Qwen2.5-3B-Instruct,3B,16,norm,0.8155617415904999,0.020332783460617065,36.90811122911701,0.9201567401856003,0.2596859931945801,0.0049441158771514615
Qwen/Qwen2.5-3B-Instruct,3B,17,all,0.31777642620727414,0.4345399938835106,54.88026884270815,43.3774583520213,0.22550725362574062,0.3618730102367195
Qwen/Qwen2.5-3B-Instruct,3B,17,attention,0.28782726052616325,0.44884377193106606,29.83072906652442,21.83763906541419,0.28794649615883827,0.44890970306152
Qwen/Qwen2.5-3B-Instruct,3B,17,mlp,0.026108782738447134,0.00035228269089387167,123.96691993504886,1.6726708622931974,0.026108749831716165,0.00035227296207023716
Qwen/Qwen2.5-3B-Instruct,3B,17,norm,0.8600999712944031,0.05457204580307007,38.923681420840154,2.469648873636718,0.30606766045093536,0.024851784110069247
Qwen/Qwen2.5-3B-Instruct,3B,18,all,0.4804566134698689,0.727818354208819,57.92309642478374,41.043130936165056,0.3903361749835312,0.7052979419794296
Qwen/Qwen2.5-3B-Instruct,3B,18,attention,0.5591964362455266,0.8746617269815894,35.03918771967496,21.061699947690954,0.5592672212847641,0.8753231223473183
Qwen/Qwen2.5-3B-Instruct,3B,18,mlp,0.025944010665019297,0.0004840230822838279,123.18456686103592,2.29818644895444,0.025943995142976396,0.0004840079140296628
Qwen/Qwen2.5-3B-Instruct,3B,18,norm,0.8866361379623413,0.06439554691314703,40.124571238286265,2.914209785632174,0.3456657826900482,0.0442029535770416
Qwen/Qwen2.5-3B-Instruct,3B,19,all,0.4308627660696705,0.5952697056703428,56.75350493587677,40.76330465787756,0.3365413953239719,0.5466348273767528
Qwen/Qwen2.5-3B-Instruct,3B,19,attention,0.45619835065943853,0.6758823014852159,33.01134141779818,20.938072294942334,0.45524314578090397,0.674448457894344
Qwen/Qwen2.5-3B-Instruct,3B,19,mlp,0.0255516258378823,0.0002194401949385097,121.32148733960766,1.0419223810237168,0.0255515985190868,0.0002194730089680001
Qwen/Qwen2.5-3B-Instruct,3B,19,norm,0.9501549303531647,0.09428843855857849,42.99910364355549,4.267007634704768,0.3875699639320373,0.061513751745224
Qwen/Qwen2.5-3B-Instruct,3B,20,all,0.47423963916177553,0.6622619928149303,58.92199086549757,41.9205304767037,0.37717489975815016,0.6078551732607934
Qwen/Qwen2.5-3B-Instruct,3B,20,attention,0.4997943834002529,0.7448864073807251,33.81812211260887,21.28030171572243,0.4999495377498014,0.7454831102598827
Qwen/Qwen2.5-3B-Instruct,3B,20,mlp,0.0263049813608328,0.00035974021897580607,124.89848917580225,1.7080798967130633,0.026304979498187664,0.0003597417108963304
Qwen/Qwen2.5-3B-Instruct,3B,20,norm,1.0567000210285187,0.216878741979599,47.82078403515091,9.814811465534849,0.47376854717731476,0.15832565724849704
Qwen/Qwen2.5-3B-Instruct,3B,21,all,0.4005972561426461,0.5385081004387394,56.97555370731103,42.229749543733575,0.29459544938678545,0.4479422561271202
Qwen/Qwen2.5-3B-Instruct,3B,21,attention,0.3715709125889199,0.546624350283132,30.56342383521591,18.875568086576937,0.3708554245531559,0.5454275389163419
Qwen/Qwen2.5-3B-Instruct,3B,21,mlp,0.026219827433427132,0.00056886604841503,124.4941704372918,2.701028714517083,0.02621981315314763,0.0005688505672689704
Qwen/Qwen2.5-3B-Instruct,3B,21,norm,1.063755601644516,0.2029438316822052,48.14008316467283,9.184189413277988,0.4302489906549454,0.12609224021434787
Qwen/Qwen2.5-3B-Instruct,3B,22,all,0.35860152713333565,0.4736481162869521,56.36618916845422,42.70599672150683,0.2499888950648407,0.37514048743276857
Qwen/Qwen2.5-3B-Instruct,3B,22,attention,0.3171005698719195,0.46083977124578596,30.41640788622472,20.789446821310772,0.3166767342814377,0.46002154279553903
Qwen/Qwen2.5-3B-Instruct,3B,22,mlp,0.026167910546064335,0.0004542638702895991,124.24766424497115,2.1568869526287804,0.02616790868341917,0.00045426248687899945
Qwen/Qwen2.5-3B-Instruct,3B,22,norm,1.0025053024291992,0.12782800197601318,45.368211041482084,5.784835009457044,0.3523129373788833,0.050331249833106995
Qwen/Qwen2.5-3B-Instruct,3B,23,all,0.4026114600710571,0.5396611228737184,56.99436140335166,41.99158643856237,0.29841063140581053,0.47702349123428067
Qwen/Qwen2.5-3B-Instruct,3B,23,attention,0.40346068383327555,0.5883155324051299,32.36875991745416,21.72505713569116,0.40351431417678085,0.5882661500153695
Qwen/Qwen2.5-3B-Instruct,3B,23,mlp,0.0259786024689674,0.00048105211709783044,123.34881195179338,2.2840800309328895,0.025978590672214766,0.000481058217521181
Qwen/Qwen2.5-3B-Instruct,3B,23,norm,0.964588463306427,0.08603602647781372,43.652290781330294,3.893546095923675,0.3391958028078079,0.04952169954776761
Qwen/Qwen2.5-3B-Instruct,3B,24,all,0.38316953942800563,0.5337077924609016,57.01372547960352,42.35438907076086,0.2785238909224669,0.4701325216764091
Qwen/Qwen2.5-3B-Instruct,3B,24,attention,0.37612718822700636,0.5846400862343524,33.04360843432498,24.500004394315987,0.37547121569514275,0.5839812721357264
Qwen/Qwen2.5-3B-Instruct,3B,24,mlp,0.025794863079984933,0.00040281317462412405,122.4764003058317,1.9125942816888877,0.0257948624591032,0.0004028134508242092
Qwen/Qwen2.5-3B-Instruct,3B,24,norm,0.9438797831535339,0.08127206563949585,42.715122898736126,3.6779538390224467,0.318301796913147,0.047348439693450955
Qwen/Qwen2.5-3B-Instruct,3B,25,all,0.37737188131238025,0.5045351401980641,56.60382301998288,42.87643482115182,0.25868290243670344,0.4069941826075128
Qwen/Qwen2.5-3B-Instruct,3B,25,attention,0.34114230424165726,0.5014361579144301,30.483823742367285,21.54534019250633,0.34132293292454313,0.5016007143856999
Qwen/Qwen2.5-3B-Instruct,3B,25,mlp,0.0261539003501335,0.00043593267494490583,124.181142536371,2.069848738385919,0.0261539003501335,0.00043593267494490583
Qwen/Qwen2.5-3B-Instruct,3B,25,norm,1.0310023725032806,0.1744770109653473,46.65784121705528,7.895928167344426,0.3182362988591194,0.06855516880750659
Qwen/Qwen2.5-3B-Instruct,3B,26,all,0.37586243854214746,0.5154716060156046,57.74749292206369,43.35774716856673,0.2629436299515267,0.4440607224348142
Qwen/Qwen2.5-3B-Instruct,3B,26,attention,0.3592099544725248,0.5507777524012434,32.766233895600024,23.558627785734103,0.3594704038862671,0.5510543902136976
Qwen/Qwen2.5-3B-Instruct,3B,26,mlp,0.026458002006014166,0.0006834777060965499,125.62504537949974,3.24521548621617,0.0264579926927884,0.0006834862281003198
Qwen/Qwen2.5-3B-Instruct,3B,26,norm,0.9582527875900269,0.09614789485931396,43.365570828532505,4.351157020917256,0.27982837706804276,0.05950894206762315
Qwen/Qwen2.5-3B-Instruct,3B,27,all,0.96705142268911,1.6896575455282448,75.42663173824702,61.61593114390102,0.8384511008237799,1.7109430476987781
Qwen/Qwen2.5-3B-Instruct,3B,27,attention,1.3576403435851847,2.0876469896891288,62.042856581420416,70.36604153357472,1.3581807701183217,2.0885651880769096
Qwen/Qwen2.5-3B-Instruct,3B,27,mlp,0.02663165641327697,0.0005047611123004863,126.44957259768425,2.3966525372604277,0.02663165144622323,0.0005047648201880745
Qwen/Qwen2.5-3B-Instruct,3B,27,norm,1.0106198489665985,0.11519256234169006,45.7354334979844,5.213020286340043,0.2371264323592186,0.031726159155368805
Qwen/Qwen2.5-3B-Instruct,3B,28,all,0.3664612028126915,0.48764821168319733,57.588959586548306,43.890852401346315,0.24092367151752114,0.40774954842460887
Qwen/Qwen2.5-3B-Instruct,3B,28,attention,0.3411674358482872,0.5049776659573082,31.68862417134569,22.12953934537152,0.3412053566426039,0.5049906572914856
Qwen/Qwen2.5-3B-Instruct,3B,28,mlp,0.026814574375748603,0.00042191965146970895,127.31808403445113,2.0033136043430897,0.0268145638207594,0.00042192624116181544
Qwen/Qwen2.5-3B-Instruct,3B,28,norm,0.9644593298435211,0.0376182496547699,43.646446867903165,1.7024076433444044,0.21110143512487406,0.012350566685199751
Qwen/Qwen2.5-3B-Instruct,3B,29,all,0.4418405960313976,0.5977670325445975,58.829381958303166,42.90355273609057,0.3073325289102892,0.5408219520304596
Qwen/Qwen2.5-3B-Instruct,3B,29,attention,0.4558463588889156,0.6665370993693887,32.999955879531704,20.15718889025894,0.45532583684793543,0.6656072754100885
Qwen/Qwen2.5-3B-Instruct,3B,29,mlp,0.02689245591560997,0.00043232662237852477,127.68787280297137,2.0527268666289578,0.02689244349797563,0.00043233519899575363
Qwen/Qwen2.5-3B-Instruct,3B,29,norm,1.0152426362037659,0.035382211208343506,45.94463696700096,1.6012160946428367,0.2100160792469978,0.014725618064403506
Qwen/Qwen2.5-3B-Instruct,3B,30,all,0.36258496219913167,0.48903642443143797,57.88436740133986,44.42664084825707,0.22625441337004304,0.3986403378408215
Qwen/Qwen2.5-3B-Instruct,3B,30,attention,0.32493339558797224,0.4948110588465395,31.507817937248237,23.135378052927706,0.32513360200183733,0.49493169266126785
Qwen/Qwen2.5-3B-Instruct,3B,30,mlp,0.026940234626332868,0.0006556643732175571,127.91473054912218,3.1131552042536694,0.026940227175752268,0.0006556721844244599
Qwen/Qwen2.5-3B-Instruct,3B,30,norm,0.9978325366973877,0.02277851104736328,45.156745803987036,1.0308377361230896,0.1791485324501991,0.010258041322231293
Qwen/Qwen2.5-3B-Instruct,3B,31,all,0.4185816158230106,0.49506189624992397,58.71561253473639,43.809466293735774,0.2886997756237785,0.41679834962407275
Qwen/Qwen2.5-3B-Instruct,3B,31,attention,0.41375550920409815,0.49846169772068305,31.994396652658395,19.48289150749541,0.4138403521584613,0.49858601395002283
Qwen/Qwen2.5-3B-Instruct,3B,31,mlp,0.027244793251156765,0.0010016041624908549,129.36080312314058,4.755709381857622,0.027244783317049298,0.0010016184150191721
Qwen/Qwen2.5-3B-Instruct,3B,31,norm,1.0224782228469849,0.08001601696014404,46.27208223940307,3.6211115645475616,0.2428902462124824,0.11321871727705
Qwen/Qwen2.5-3B-Instruct,3B,32,all,0.426976954874893,0.5024076515985119,59.86941429325804,43.93037656994414,0.3069959917726616,0.4104896617779966
Qwen/Qwen2.5-3B-Instruct,3B,32,attention,0.40009981846170767,0.47494433596907876,32.42016215650083,20.28575214779905,0.4001181995762246,0.47484786048601046
Qwen/Qwen2.5-3B-Instruct,3B,32,mlp,0.02738514853020507,0.0009495697261917472,130.0272229947426,4.508645056294186,0.027385106931130068,0.0009496229698875961
Qwen/Qwen2.5-3B-Instruct,3B,32,norm,1.1204346418380737,0.04532766342163086,50.70508371968145,2.0512958835697006,0.4004845917224884,0.2558571994304657
Qwen/Qwen2.5-3B-Instruct,3B,33,all,0.41510662746926147,0.5008609188041627,61.19395955152205,43.93731430865513,0.2970596058294177,0.40211636521274674
Qwen/Qwen2.5-3B-Instruct,3B,33,attention,0.35859352962246965,0.4345615765060126,33.54036348386827,21.398119335429595,0.3586034705596311,0.43438665709912944
Qwen/Qwen2.5-3B-Instruct,3B,33,mlp,0.02748089842498297,0.0012237576365249326,130.48185236826154,5.810514663465844,0.027480877935886338,0.0012237846207053666
Qwen/Qwen2.5-3B-Instruct,3B,33,norm,1.1943410634994507,0.021204233169555664,54.049706563200935,0.9595940520994262,0.4860241711139679,0.389600545167923
Qwen/Qwen2.5-3B-Instruct,3B,34,all,0.4850366289416949,0.5692376606508116,61.04991826799664,42.780064657015174,0.29647858270133537,0.4397679476036648
Qwen/Qwen2.5-3B-Instruct,3B,34,attention,0.4469370301812887,0.5210695627111949,32.54497187889683,18.471865266027912,0.4471182341554335,0.521159633322203
Qwen/Qwen2.5-3B-Instruct,3B,34,mlp,0.027144150808453532,0.0009955086206883054,128.88294347868126,4.726767184507122,0.0271441427369912,0.0009955172554229662
Qwen/Qwen2.5-3B-Instruct,3B,34,norm,1.3052239418029785,0.0400543212890625,59.067692813818994,1.8126516607565328,0.17324146255850786,0.07953498139977457
Qwen/Qwen2.5-3B-Instruct,3B,35,all,0.5536282559235891,0.654661691489501,61.38980579132889,40.47107700831541,0.3397863813055058,0.4885193769308528
Qwen/Qwen2.5-3B-Instruct,3B,35,attention,0.5051971242896148,0.5838074791758391,32.58247313069672,16.198216932225254,0.5030631540077073,0.5802398251577605
Qwen/Qwen2.5-3B-Instruct,3B,35,mlp,0.0260825765629609,0.0011162275079119198,123.84249058532197,5.299951648027161,0.026082575942079165,0.0011162258460838876
Qwen/Qwen2.5-3B-Instruct,3B,35,norm,1.5144557356834412,0.17240935564041127,68.53644291255186,7.8023567688536275,0.2388733848929405,0.049246467649936704
Qwen/Qwen2.5-7B-Instruct,7B,0,all,2.546248385372261,7.332975436613456,111.6118083547163,157.69908447392513,2.5054169650344797,7.3434792476673305
Qwen/Qwen2.5-7B-Instruct,7B,0,attention,4.278371105635805,9.21784083318691,136.43015968227294,198.53836820947583,4.276962246878871,9.214846005422102
Qwen/Qwen2.5-7B-Instruct,7B,0,mlp,0.014182103487352465,0.000892260884508338,116.858549978282,7.35210494402115,0.014182090138395567,0.0008922432714072693
Qwen/Qwen2.5-7B-Instruct,7B,0,norm,0.2819182872772217,0.0023342370986938754,16.87746627291959,0.1397426477249546,0.04186079092323775,0.021890250965952852
Qwen/Qwen2.5-7B-Instruct,7B,1,all,0.7614333449552456,1.9051674547116149,63.292845785497754,46.07735255467532,0.720445609651506,1.9107773382578552
Qwen/Qwen2.5-7B-Instruct,7B,1,attention,1.158856882580689,2.404235776691636,53.51670089646689,46.989551937394694,1.1593551871233754,2.405488759471965
Qwen/Qwen2.5-7B-Instruct,7B,1,mlp,0.013183464606602933,0.0012435373181986854,108.62990521762312,10.246573646721291,0.0131834605708718,0.0012435309498196882
Qwen/Qwen2.5-7B-Instruct,7B,1,norm,0.49282578378915787,0.28631456941366196,29.503763748917756,17.140656377402056,0.24515531212091443,0.06020920723676684
Qwen/Qwen2.5-7B-Instruct,7B,2,all,0.4351657290632526,0.7962153552127549,60.6190633541193,40.60161888697134,0.3725237865777065,0.7915137564434117
Qwen/Qwen2.5-7B-Instruct,7B,2,attention,0.5633076410740614,0.9878872759291458,40.94074688113209,23.57322859687965,0.5636103238378253,0.9887598005398706
Qwen/Qwen2.5-7B-Instruct,7B,2,mlp,0.014844515050450932,0.0014158724709927982,122.31672864843249,11.666591212082123,0.014844514740010065,0.001415871340454424
Qwen/Qwen2.5-7B-Instruct,7B,2,norm,0.6171508580446243,0.18008665740489962,36.946673068104715,10.781161151015533,0.2402398139238357,0.0006192922592163086
Qwen/Qwen2.5-7B-Instruct,7B,3,all,0.6768976734795918,1.4268644530756478,72.08851670243769,48.21914994384626,0.5918461522863557,1.4286374351079711
Qwen/Qwen2.5-7B-Instruct,7B,3,attention,0.9389591670728156,1.7876157164875424,51.21330212309009,35.2587374893247,0.9394694799557328,1.7887609823236306
Qwen/Qwen2.5-7B-Instruct,7B,3,mlp,0.01686115873356653,0.0012478452547611196,138.9335906563789,10.28207044171601,0.016861142590641934,0.0012478224484314497
Qwen/Qwen2.5-7B-Instruct,7B,3,norm,0.7497372180223465,0.3633333891630173,44.884156799242525,21.75150495077464,0.2376420199871063,0.0536430478096008
Qwen/Qwen2.5-7B-Instruct,7B,4,all,0.34696555440314114,0.559160248503663,66.94963759774275,50.13404151105581,0.26271767215803266,0.5091917633012353
Qwen/Qwen2.5-7B-Instruct,7B,4,attention,0.3585280929026859,0.6390860596532197,41.81592369120114,35.319389849704045,0.35841269764517036,0.6391169015050436
Qwen/Qwen2.5-7B-Instruct,7B,4,mlp,0.016775544732809,0.0015746882653901704,138.22814325957435,12.975211154354918,0.016775545974572467,0.0015746886830138123
Qwen/Qwen2.5-7B-Instruct,7B,4,norm,0.8017816841602325,0.2749274671077728,47.999877777890966,16.45895021009357,0.29669827222824097,0.045497089624404935
Qwen/Qwen2.5-7B-Instruct,7B,5,all,0.3740267989536126,0.5625394892550258,67.66755501472511,49.01076848098114,0.269182775169611,0.4845431120721745
Qwen/Qwen2.5-7B-Instruct,7B,5,attention,0.3647038910005774,0.6044468256985205,40.59514484020276,32.792592450469776,0.36475578961627825,0.6045242474974966
Qwen/Qwen2.5-7B-Instruct,7B,5,mlp,0.0167880865434805,0.0009423039732283407,138.33148602607443,7.764452998699303,0.016788076609373034,0.0009422899968127369
Qwen/Qwen2.5-7B-Instruct,7B,5,norm,0.9425150454044342,0.32410570979118347,56.42509410852925,19.403080370172688,0.3132692724466324,0.012223079800605746
Qwen/Qwen2.5-7B-Instruct,7B,6,all,0.3723488349157075,0.5703023053435597,65.84023261787432,48.19932422162633,0.3012692280268917,0.5591982288109194
Qwen/Qwen2.5-7B-Instruct,7B,6,attention,0.45109132238264593,0.6900162355263516,43.78198974769869,33.211932462391566,0.45083933789283037,0.6893700342819058
Qwen/Qwen2.5-7B-Instruct,7B,6,mlp,0.016509833124776604,0.0012928585357079646,136.03871675773317,10.652973583545737,0.016509821638464865,0.001292841655971086
Qwen/Qwen2.5-7B-Instruct,7B,6,norm,0.6305086314678192,0.0822039544582367,37.74635645370071,4.921264534731041,0.20491295307874674,0.06073812395334244
Qwen/Qwen2.5-7B-Instruct,7B,7,all,0.314594024947534,0.4406294552409534,62.84783135425312,46.14717377137725,0.2378647973140081,0.4152734403956805
Qwen/Qwen2.5-7B-Instruct,7B,7,attention,0.3463799006172589,0.5113228024944179,38.45101474888799,24.691029942841155,0.3461666133786951,0.5109543828067699
Qwen/Qwen2.5-7B-Instruct,7B,7,mlp,0.016469816987713132,0.0004995413532372672,135.70898938286675,4.116150911291476,0.016469805190960533,0.000499524692609754
Qwen/Qwen2.5-7B-Instruct,7B,7,norm,0.6505297720432281,0.011870533227920532,38.944952430110604,0.7106474933951077,0.19090092927217478,0.0645736977458
Qwen/Qwen2.5-7B-Instruct,7B,8,all,0.32504726395321387,0.5055323426642077,64.7783859363226,48.31115379003784,0.24623263689378894,0.477491785610429
Qwen/Qwen2.5-7B-Instruct,7B,8,attention,0.3499131595183696,0.5969011990196448,40.704009855947334,32.96003748458835,0.34995874895581175,0.5969023626367596
Qwen/Qwen2.5-7B-Instruct,7B,8,mlp,0.016525512561201966,0.00025405147719803503,136.16791312178304,2.0933486539340738,0.016525506352384835,0.0002540441376501373
Qwen/Qwen2.5-7B-Instruct,7B,8,norm,0.7007992565631866,0.015059679746627808,41.95441143944534,0.9015705914627183,0.22775194048881525,0.06180915236473085
Qwen/Qwen2.5-7B-Instruct,7B,9,all,0.3386527205972622,0.4601574701481122,64.36110892120959,45.38827658103972,0.23819326291171214,0.3717331538003042
Qwen/Qwen2.5-7B-Instruct,7B,9,attention,0.30702594774109976,0.45714162504257433,37.19297938223327,25.00585440610495,0.3068716377019882,0.4567167920114936
Qwen/Qwen2.5-7B-Instruct,7B,9,mlp,0.016192309247950665,0.001622210069400768,133.42236440475173,13.366784175520847,0.016192239709198433,0.0016221118533992322
Qwen/Qwen2.5-7B-Instruct,7B,9,norm,0.9330370426177979,0.16209912300109863,55.85767908231354,9.704310095466216,0.3308204859495163,0.005336627364158658
Qwen/Qwen2.5-7B-Instruct,7B,10,all,0.35782222434257466,0.5353377345923438,66.27108624773406,47.578651974688405,0.27500939182937145,0.5016359259502854
Qwen/Qwen2.5-7B-Instruct,7B,10,attention,0.38771001382597853,0.6261114306511913,42.37879858016271,33.3986357798046,0.38700966510389534,0.624604623718625
Qwen/Qwen2.5-7B-Instruct,7B,10,mlp,0.0164636857807636,0.0005159887324222189,135.6584690947883,4.25167501631655,0.0164636553575595,0.0005159458271779746
Qwen/Qwen2.5-7B-Instruct,7B,10,norm,0.7652527689933777,0.059578537940979004,45.81301881365255,3.5667596252808877,0.2708270400762558,0.0135049968957901
Qwen/Qwen2.5-7B-Instruct,7B,11,all,0.36453974115041393,0.5636515922029798,66.9567307136307,48.460550000602225,0.28397381344499684,0.5270035443461099
Qwen/Qwen2.5-7B-Instruct,7B,11,attention,0.3863595435395837,0.6598094485470876,42.609267666351066,35.86612391183394,0.3858883642990674,0.6586900621839902
Qwen/Qwen2.5-7B-Instruct,7B,11,mlp,0.016513509054978632,0.00024852588031127227,136.06900590867713,2.0478185081043265,0.016513506571451765,0.0002485225020177745
Qwen/Qwen2.5-7B-Instruct,7B,11,norm,0.8102097809314728,0.022962957620620728,48.50443858653987,1.374712320053959,0.32846334576606745,0.04698267579078674
Qwen/Qwen2.5-7B-Instruct,7B,12,all,0.37823871049719554,0.5212105623078854,66.14685284134906,45.83253604024928,0.29826499824412167,0.4759802358171628
Qwen/Qwen2.5-7B-Instruct,7B,12,attention,0.3932612441214068,0.5832466934072875,40.117328336789186,27.436750473230397,0.39342350472829174,0.5834610028740265
Qwen/Qwen2.5-7B-Instruct,7B,12,mlp,0.0165451305607954,5.5546770486547386e-05,136.32956269569905,0.4576976229811894,0.0165451224893331,5.554622934500569e-05
Qwen/Qwen2.5-7B-Instruct,7B,12,norm,0.8682002127170563,0.047525972127914484,51.976123825783695,2.8452144748163803,0.3877900391817093,0.09535537660121915
Qwen/Qwen2.5-7B-Instruct,7B,13,all,0.5001979998002449,0.8094070082840132,68.61236151723669,43.784874520378914,0.4170351354405284,0.7897003080878432
Qwen/Qwen2.5-7B-Instruct,7B,13,attention,0.5930664419595685,0.9832256768321809,43.91749432909271,25.668622579974336,0.5926993026265076,0.9830002990611613
Qwen/Qwen2.5-7B-Instruct,7B,13,mlp,0.01650850040217237,0.0002885089068374199,136.02773530979826,2.3772730567723452,0.016508499781290636,0.00028850806497510064
Qwen/Qwen2.5-7B-Instruct,7B,13,norm,0.9006927013397217,0.07588362693786627,53.92133598689833,4.542888532276248,0.40300050377845764,0.10446903109550476
Qwen/Qwen2.5-7B-Instruct,7B,14,all,0.37657045386731625,0.5118522262333312,65.96141591547008,45.89138164205005,0.29012079956009984,0.44629789231298356
Qwen/Qwen2.5-7B-Instruct,7B,14,attention,0.3645725037370409,0.5418420029854883,38.405207009519486,26.799486454487184,0.3643547325794186,0.54129372072424
Qwen/Qwen2.5-7B-Instruct,7B,14,mlp,0.016501757005850437,0.00010368199480366674,135.9721706668796,0.8543251417124,0.016501754522323567,0.00010367949891090686
Qwen/Qwen2.5-7B-Instruct,7B,14,norm,0.9586663246154785,0.10280036926269531,57.39201495918289,6.154300176237644,0.44073060154914856,0.12378594279289246
Qwen/Qwen2.5-7B-Instruct,7B,15,all,0.4258714188666393,0.606163582331051,67.86194696121841,45.793690690127,0.34672416800943506,0.5718054623755121
Qwen/Qwen2.5-7B-Instruct,7B,15,attention,0.4704397574865392,0.7043172954417615,42.8148765242043,29.955952920590292,0.4702952053131802,0.7040555720312212
Qwen/Qwen2.5-7B-Instruct,7B,15,mlp,0.0165378730744123,0.0001343326283530493,136.26976202254977,1.1068820769858352,0.0165378730744123,0.0001343326283530493
Qwen/Qwen2.5-7B-Instruct,7B,15,norm,0.8838825523853302,0.018122225999832153,52.91497089877082,1.0849145724329397,0.4095049798488617,0.07693377137184146
Qwen/Qwen2.5-7B-Instruct,7B,16,all,0.39402842164660495,0.5363423073385578,66.22069733386414,44.82187965411007,0.30632425720493,0.46744175304861996
Qwen/Qwen2.5-7B-Instruct,7B,16,attention,0.3793538912598576,0.5648130184008612,38.00202206775035,23.398094372761356,0.37955651538712637,0.565160765290711
Qwen/Qwen2.5-7B-Instruct,7B,16,mlp,0.016484897583723,0.0001463503120636339,135.83325138561497,1.2059061106046156,0.01648489137490587,0.00014635463154759679
Qwen/Qwen2.5-7B-Instruct,7B,16,norm,1.0117045640945435,0.11551666259765625,60.56722968763614,6.915580382463901,0.48477040231227875,0.12831063568592074
Qwen/Qwen2.5-7B-Instruct,7B,17,all,0.3793985811062157,0.5122109674753162,66.47009127074084,45.3613864804874,0.28739816524709266,0.42899864970130447
Qwen/Qwen2.5-7B-Instruct,7B,17,attention,0.3466636259108782,0.5141223382727003,38.02474502623918,25.35074430762869,0.34677366859146525,0.5142506471599736
Qwen/Qwen2.5-7B-Instruct,7B,17,mlp,0.016470404962698568,0.00023772357652129147,135.71383421454368,1.9588090351126966,0.01647040185829,0.00023772738778014878
Qwen/Qwen2.5-7B-Instruct,7B,17,norm,1.0383631885051727,0.11607745289802551,62.16318871079235,6.9491529451808205,0.48597554862499237,0.12952251732349396
Qwen/Qwen2.5-7B-Instruct,7B,18,all,0.47217843774706125,0.7351469966773047,72.64328107551884,51.07356773721795,0.37977154382194084,0.695842624032237
Qwen/Qwen2.5-7B-Instruct,7B,18,attention,0.5115921060953822,0.8653719525367457,48.315331166651994,45.17902202874279,0.5117459451513631,0.8655237840881359
Qwen/Qwen2.5-7B-Instruct,7B,18,mlp,0.016654070466756765,0.00037667239497882784,137.22721229025802,3.103727873183767,0.0166540710876385,0.0003766725100593352
Qwen/Qwen2.5-7B-Instruct,7B,18,norm,1.0175171494483948,0.08672517538070679,60.91520893444401,5.191934289319789,0.46253734827041626,0.13277643918991092
Qwen/Qwen2.5-7B-Instruct,7B,19,all,0.6441554264165461,0.9929924839509819,77.57966339233496,52.09099969342481,0.5346240326762199,0.9808580948681747
